37.769957	-122.417661	101
37.769975	-122.417777	101
37.769975	-122.417777	101
37.770327	-122.417561	101
37.770407	-122.417609	101
37.770407	-122.417609	101
37.770435	-122.417794	101
37.770524	-122.417653	101
37.770626	-122.417915	101
37.770686	-122.417759	101
37.770765	-122.417995	101
37.770811	-122.417831	101
37.770876	-122.418029	101
37.772102	-122.418399	101
37.772131	-122.418226	101
37.772222	-122.418352	101
37.772323	-122.418469	101
37.772344	-122.418311	101
37.772731	-122.418608	101
37.772875	-122.418474	101
37.773053	-122.418618	101
37.773183	-122.41873	101
37.773264	-122.418613	101
37.774098	-122.419015	101
37.774945	-122.41928	101
37.775039	-122.419167	101
37.775147	-122.419256	101
37.775147	-122.419256	101
37.775234	-122.419355	101
37.775284	-122.419202	101
37.775422	-122.419397	101
37.775422	-122.419397	101
37.775894	-122.419492	101
37.775894	-122.419492	101
37.776262	-122.419565	101
37.776281	-122.419409	101
37.776369	-122.419506	101
37.776457	-122.419603	101
37.776476	-122.419449	101
37.777192	-122.41975	101
37.777212	-122.419598	101
37.7773	-122.419694	101
37.7773	-122.419694	101
37.777407	-122.419638	101
37.777732	-122.419857	101
37.777732	-122.419857	101
37.77777	-122.419712	101
37.77812	-122.419934	101
37.778146	-122.419788	101
37.778251	-122.419883	101
37.778312	-122.419968	101
37.778342	-122.419817	101
37.779917	-122.420311	101
37.779935	-122.420137	101
37.780075	-122.420247	101
37.78019	-122.420336	101
37.780213	-122.420173	101
37.780576	-122.420255	101
37.780583	-122.420425	101
37.780909	-122.420499	101
37.780931	-122.420336	101
37.781031	-122.42044	101
37.781126	-122.420552	101
37.781141	-122.420379	101
37.781494	-122.420623	101
37.78151	-122.420452	101
37.781852	-122.420693	101
37.781875	-122.420524	101
37.781961	-122.420638	101
37.782053	-122.420738	101
37.782072	-122.42057	101
37.782417	-122.42081	101
37.782776	-122.420882	101
37.782794	-122.420715	101
37.782894	-122.420817	101
37.782894	-122.420817	101
37.782977	-122.420901	101
37.782996	-122.420755	101
37.783352	-122.420977	101
37.78337	-122.420832	101
37.783712	-122.42105	101
37.783724	-122.420905	101
37.783824	-122.421008	101
37.783915	-122.421098	101
37.78394	-122.420955	101
37.784283	-122.421171	101
37.784303	-122.421018	101
37.784635	-122.421243	101
37.784653	-122.421099	101
37.784753	-122.421193	101
37.784857	-122.421277	101
37.784875	-122.421134	101
37.785214	-122.42136	101
37.785233	-122.421216	101
37.785567	-122.421442	101
37.785593	-122.4213	101
37.785686	-122.421393	101
37.785768	-122.421503	101
37.785794	-122.421298	101
37.786166	-122.421373	101
37.786502	-122.421652	101
37.786528	-122.421447	101
37.786619	-122.42157	101
37.786689	-122.421689	101
37.786714	-122.421484	101
37.787062	-122.421765	101
37.787087	-122.42156	101
37.787442	-122.421842	101
37.787468	-122.421637	101
37.787548	-122.421758	101
37.787628	-122.421879	101
37.787654	-122.421674	101
37.788001	-122.421955	101
37.788027	-122.42175	101
